         worklat	       value	     chindex	     chlabel	        bini	        binlabel	       ERPset
  [300.0  500.0]	       -3.40	          49	          C2	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	       -1.64	          50	          C6	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	        1.29	          51	         TP7	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	       -3.73	          52	         CP3	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	       -3.29	          53	         CPz	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	       -2.70	          54	         CP4	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	       -0.77	          55	         TP8	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	       -2.04	          56	          P5	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	       -3.13	          57	          P1	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	       -2.34	          58	          P2	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	        0.45	          59	          P6	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	        0.94	          60	         PO7	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	       -2.00	          61	         PO3	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	       -3.10	          62	         POz	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	        0.57	          63	         PO4	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	        1.74	          64	         PO8	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	       -0.65	          65	        EOG1	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	        4.53	          66	        EOG2	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	       -0.21	          67	         GSR	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	       -2.17	          68	         FCz	          43	neu_H_T_ons_crit	sub31erps_RIDE
  [300.0  500.0]	       -4.88	           1	         Fp1	          47	neu_H_F_ons_crit	sub31erps_RIDE
